X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;Other	0.870138	0.870138	0.870138	1	1	18	0	0	0.752565	0.000314	0.752565	0.000314	0	0.891529	0.000001	0.891529	0.000001	0	0	0.008166	0.008166	0.000214	0.000214	336	854
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__	0.944376	0.944376	0.944376	1	1	18	0	0	0.932661	0	0.932661	0	0	0.92824	0	0.92824	0	0	0	0.000003	0.000003	0.000016	0.000016	336	855
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;Other	0.916378	0.916378	0.916378	1	1	18	0	0	0.897271	0	0.897271	0	0	0.906557	0	0.906557	0	0	0	0.000044	0.000044	0.000087	0.000087	336	857
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;g__	0.91837	0.91837	0.91837	1	1	18	0	0	0.837538	0.000014	0.837538	0.000014	0	0.933884	0	0.933884	0	0	0	0.000727	0.000727	0.00001	0.00001	336	858
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MBNT15;f__;g__	0.796898	0.796898	0.796898	1	1	18	0	0	0.497706	0.035572	0.497706	0.035572	0	0.780653	0.000132	0.780653	0.000132	0	0	0.265613	0.265613	0.010279	0.010279	336	863
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Anaeromyxobacter	0.89274	0.89274	0.89274	1	1	18	0	0	0.956905	0	0.956905	0	0	0.884874	0.000001	0.884874	0.000001	0	0	0	0	0.000306	0.000306	336	875
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Plesiocystis	0.785654	0.785654	0.785654	1	1	18	0	0	0.859786	0.000005	0.859786	0.000005	0	0.832128	0.000018	0.832128	0.000018	0	0	0.000298	0.000298	0.002519	0.002519	336	878
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__	0.877463	0.877463	0.877463	1	1	18	0	0	0.807565	0.000051	0.807565	0.000051	0	0.892507	0.000001	0.892507	0.000001	0	0	0.001955	0.001955	0.000204	0.000204	336	879
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__	0.925799	0.925799	0.925799	1	1	18	0	0	0.94322	0	0.94322	0	0	0.925142	0	0.925142	0	0	0	0.000001	0.000001	0.000021	0.000021	336	893
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Syntrophus	0.874892	0.874892	0.874892	1	1	18	0	0	0.942216	0	0.942216	0	0	0.882627	0.000001	0.882627	0.000001	0	0	0.000001	0.000001	0.00034	0.00034	336	896
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter	0.914761	0.914761	0.914761	1	1	18	0	0	0.950585	0	0.950585	0	0	0.909654	0	0.909654	0	0	0	0	0	0.000071	0.000071	336	899
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophorhabdaceae;g__	0.917025	0.917025	0.917025	1	1	18	0	0	0.940083	0	0.940083	0	0	0.897727	0	0.897727	0	0	0	0.000001	0.000001	0.000151	0.000151	336	900
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	0.759298	0.759298	0.759298	1	1	18	0	0	0.74743	0.000363	0.74743	0.000363	0	0.719863	0.000756	0.719863	0.000756	0	0	0.009145	0.009145	0.032617	0.032617	336	909
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__	0.885115	0.885115	0.885115	1	1	18	0	0	0.819748	0.000031	0.819748	0.000031	0	0.893595	0.000001	0.893595	0.000001	0	0	0.001337	0.001337	0.000191	0.000191	336	912
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__	0.691999	0.691999	0.691999	1	1	14	0	0	0.202526	0.420265	0.202526	0.420265	0	0.717459	0.000803	0.717459	0.000803	0	0	0.776734	0.776734	0.03396	0.03396	336	938
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix	0.902389	0.902389	0.902389	1	1	18	0	0	0.901675	0	0.901675	0	0	0.885212	0.000001	0.885212	0.000001	0	0	0.000033	0.000033	0.0003	0.0003	336	952
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;Other	0.779683	0.779683	0.779683	1	1	18	0	0	0.4239	0.079584	0.4239	0.079584	0	0.835744	0.000016	0.835744	0.000016	0	0	0.445154	0.445154	0.002236	0.002236	336	953
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter	0.841635	0.841635	0.841635	1	1	18	0	0	0.885569	0.000001	0.885569	0.000001	0	0.891529	0.000001	0.891529	0.000001	0	0	0.000086	0.000086	0.000214	0.000214	336	954
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas	0.916481	0.916481	0.916481	1	1	18	0	0	0.881011	0.000001	0.881011	0.000001	0	0.906326	0	0.906326	0	0	0	0.000109	0.000109	0.000088	0.000088	336	956
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0.783913	0.783913	0.783913	1	1	18	0	0	0.408964	0.091959	0.408964	0.091959	0	0.799174	0.000069	0.799174	0.000069	0	0	0.484934	0.484934	0.00654	0.00654	336	960
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter	0.766836	0.766836	0.766836	1	1	18	0	0	0.589732	0.009997	0.589732	0.009997	0	0.781621	0.000128	0.781621	0.000128	0	0	0.108872	0.108872	0.010045	0.010045	336	982
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__	0.810979	0.810979	0.810979	1	1	18	0	0	0.806776	0.000052	0.806776	0.000052	0	0.843573	0.000011	0.843573	0.000011	0	0	0.002001	0.002001	0.001731	0.001731	336	1038
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__WS3;c__PRR-12;o__;f__;g__	0.934502	0.934502	0.934502	1	1	18	0	0	0.904033	0	0.904033	0	0	0.928466	0	0.928466	0	0	0	0.000028	0.000028	0.000016	0.000016	336	1056
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__;g__	0.778805	0.778805	0.778805	1	1	18	0	0	0.705846	0.001063	0.705846	0.001063	0	0.813245	0.000041	0.813245	0.000041	0	0	0.020928	0.020928	0.004512	0.004512	336	1057
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__WS4;c__;o__;f__;g__	0.855005	0.855005	0.855005	1	1	18	0	0	0.878003	0.000002	0.878003	0.000002	0	0.879463	0.000002	0.879463	0.000002	0	0	0.000127	0.000127	0.000398	0.000398	336	1064
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	k__Bacteria;p__WWE1;c__[Cloacamonae];o__[Cloacamonales];f__SHA-116;g__	0.87183	0.87183	0.87183	1	1	18	0	0	0.887596	0.000001	0.887596	0.000001	0	0.839453	0.000013	0.839453	0.000013	0	0	0.000077	0.000077	0.00198	0.00198	336	1066
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__;g__	0.727178	0.727178	0.727178	2	2	17	0	0	0.974657	0	0.974657	0	0	0.683419	0.001768	0.683419	0.001768	0	0	0	0	0.055023	0.055023	337	352
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__	0.789016	0.789016	0.789016	2	2	17	0	0	0.872135	0.000002	0.872135	0.000002	0	0.761337	0.000242	0.761337	0.000242	0	0	0.000169	0.000169	0.015434	0.015434	337	360
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__;g__	0.857066	0.857066	0.857066	2	2	17	0	0	0.998945	0	0.998945	0	0	0.802739	0.000061	0.802739	0.000061	0	0	0	0	0.005982	0.005982	337	374
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__	0.753794	0.753794	0.753794	2	2	17	0	0	0.753686	0.000304	0.753686	0.000304	0	0.714532	0.000863	0.714532	0.000863	0	0	0.00796	0.00796	0.035524	0.035524	337	382
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__	-0.708509	-0.708509	-0.708509	2	2	17	0	0	-0.264701	0.288467	-0.264701	0.288467	0	-0.729888	0.000585	-0.729888	0.000585	0	0	0.776734	0.776734	0.027613	0.027613	337	393
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__	0.732724	0.732724	0.732724	2	2	17	0	0	0.99032	0	0.99032	0	0	0.679932	0.001906	0.679932	0.001906	0	0	0	0	0.05754	0.05754	337	399
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__	0.723077	0.723077	0.723077	2	2	16	0	0	0.95896	0	0.95896	0	0	0.608664	0.007348	0.608664	0.007348	0	0	0	0	0.12144	0.12144	337	410
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88;f__;g__	0.74494	0.74494	0.74494	4	4	15	0	0	0.735828	0.0005	0.735828	0.0005	0	0.700463	0.001206	0.700463	0.001206	0	0	0.011759	0.011759	0.043544	0.043544	337	440
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Pelosinus	0.868537	0.868537	0.868537	1	1	18	0	0	0.291796	0.240037	0.291796	0.240037	0	0.91531	0	0.91531	0	0	0	0.758861	0.758861	0.000047	0.000047	337	534
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__;g__	0.724142	0.724142	0.724142	2	2	17	0	0	0.469534	0.049305	0.469534	0.049305	0	0.682714	0.001795	0.682714	0.001795	0	0	0.329838	0.329838	0.0555	0.0555	337	553
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__	0.758823	0.758823	0.758823	2	2	17	0	0	0.706256	0.001053	0.706256	0.001053	0	0.722025	0.000716	0.722025	0.000716	0	0	0.020771	0.020771	0.031474	0.031474	337	566
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	0.789016	0.789016	0.789016	2	2	17	0	0	0.684828	0.001714	0.684828	0.001714	0	0.761337	0.000242	0.761337	0.000242	0	0	0.030051	0.030051	0.015434	0.015434	337	580
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	0.72891	0.72891	0.72891	2	2	17	0	0	0.965444	0	0.965444	0	0	0.674321	0.002146	0.674321	0.002146	0	0	0	0	0.06178	0.06178	337	602
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__C6;o__d113;f__;g__	0.728526	0.728526	0.728526	2	2	17	0	0	0.593146	0.00947	0.593146	0.00947	0	0.684837	0.001714	0.684837	0.001714	0	0	0.104762	0.104762	0.053948	0.053948	337	606
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	0.756593	0.756593	0.756593	2	2	17	0	0	0.891677	0.000001	0.891677	0.000001	0	0.725395	0.000657	0.725395	0.000657	0	0	0.000062	0.000062	0.0298	0.0298	337	610
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a;f__;g__	0.733305	0.733305	0.733305	1	1	18	0	0	0.979642	0	0.979642	0	0	0.7269	0.000632	0.7269	0.000632	0	0	0	0	0.029031	0.029031	337	613
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__	0.759071	0.759071	0.759071	2	2	17	0	0	0.605754	0.007714	0.605754	0.007714	0	0.753475	0.000306	0.753475	0.000306	0	0	0.090257	0.090257	0.018101	0.018101	337	618
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__	0.825874	0.825874	0.825874	2	2	17	0	0	0.563453	0.014889	0.563453	0.014889	0	0.790405	0.000095	0.790405	0.000095	0	0	0.144974	0.144974	0.008105	0.008105	337	619
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__;g__	0.721436	0.721436	0.721436	2	2	17	0	0	0.765692	0.000212	0.765692	0.000212	0	0.661747	0.002778	0.661747	0.002778	0	0	0.006033	0.006033	0.071784	0.071784	337	620
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	0.687157	0.687157	0.687157	2	2	16	0	0	0.622508	0.005796	0.622508	0.005796	0	0.606085	0.007672	0.606085	0.007672	0	0	0.073255	0.073255	0.124007	0.124007	337	690
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__Afifella	0.708029	0.708029	0.708029	2	2	16	0	0	0.957274	0	0.957274	0	0	0.550136	0.018006	0.550136	0.018006	0	0	0	0	0.188805	0.188805	337	695
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	0.794562	0.794562	0.794562	2	2	17	0	0	0.433117	0.072584	0.433117	0.072584	0	0.763387	0.000228	0.763387	0.000228	0	0	0.421374	0.421374	0.014868	0.014868	337	706
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella	0.71619	0.71619	0.71619	4	4	15	0	0	0.286491	0.249082	0.286491	0.249082	0	0.641479	0.004112	0.641479	0.004112	0	0	0.767244	0.767244	0.088647	0.088647	337	721
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5;g__	0.712867	0.712867	0.712867	4	4	15	0	0	0.872442	0.000002	0.872442	0.000002	0	0.672925	0.00221	0.672925	0.00221	0	0	0.000166	0.000166	0.062901	0.062901	337	750
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	0.739864	0.739864	0.739864	2	2	17	0	0	0.365935	0.135321	0.365935	0.135321	0	0.701059	0.00119	0.701059	0.00119	0	0	0.598905	0.598905	0.043193	0.043193	337	762
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium	0.712726	0.712726	0.712726	3	3	16	0	0	0.4078	0.092979	0.4078	0.092979	0	0.649986	0.0035	0.649986	0.0035	0	0	0.487843	0.487843	0.081436	0.081436	337	770
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas	0.702215	0.702215	0.702215	6	6	13	0	0	0.708237	0.001005	0.708237	0.001005	0	0.659467	0.002907	0.659467	0.002907	0	0	0.02006	0.02006	0.073605	0.073605	337	772
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__	0.720044	0.720044	0.720044	2	2	17	0	0	0.944881	0	0.944881	0	0	0.677472	0.002008	0.677472	0.002008	0	0	0.000001	0.000001	0.059441	0.059441	337	790
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__MND4;g__	0.750636	0.750636	0.750636	2	2	17	0	0	0.994223	0	0.994223	0	0	0.707339	0.001026	0.707339	0.001026	0	0	0	0	0.039522	0.039522	337	888
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae];g__	0.740395	0.740395	0.740395	2	2	17	0	0	0.824185	0.000026	0.824185	0.000026	0	0.682714	0.001795	0.682714	0.001795	0	0	0.001157	0.001157	0.0555	0.0555	337	902
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__	0.757893	0.757893	0.757893	2	2	17	0	0	0.783965	0.000118	0.783965	0.000118	0	0.704043	0.00111	0.704043	0.00111	0	0	0.003817	0.003817	0.041381	0.041381	337	938
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter	0.722382	0.722382	0.722382	2	2	17	0	0	0.570229	0.013477	0.570229	0.013477	0	0.706301	0.001052	0.706301	0.001052	0	0	0.134936	0.134936	0.04007	0.04007	337	982
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae;g__Turneriella	0.738153	0.738153	0.738153	2	2	16	0	0	0.882304	0.000001	0.882304	0.000001	0	0.577951	0.011999	0.577951	0.011999	0	0	0.000102	0.000102	0.156165	0.156165	337	1008
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter	0.78014	0.78014	0.78014	2	2	17	0	0	0.558134	0.016078	0.558134	0.016078	0	0.756096	0.000283	0.756096	0.000283	0	0	0.152976	0.152976	0.017178	0.017178	337	1027
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__	0.687149	0.687149	0.687149	2	2	17	0	0	0.490979	0.038546	0.490979	0.038546	0	0.646023	0.003775	0.646023	0.003775	0	0	0.28025	0.28025	0.084431	0.084431	337	1038
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__OR-59	0.713888	0.713888	0.713888	2	2	17	0	0	0.658104	0.002987	0.658104	0.002987	0	0.672042	0.002251	0.672042	0.002251	0	0	0.045174	0.045174	0.06354	0.06354	337	1050
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__;g__	0.758823	0.758823	0.758823	2	2	17	0	0	0.675395	0.002099	0.675395	0.002099	0	0.722025	0.000716	0.722025	0.000716	0	0	0.034929	0.034929	0.031474	0.031474	337	1060
k__Bacteria;p__Chloroflexi;Other;Other;Other;Other	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__PRR-10;g__	0.759459	0.759459	0.759459	2	2	17	0	0	0.611787	0.006972	0.611787	0.006972	0	0.722772	0.000702	0.722772	0.000702	0	0	0.083774	0.083774	0.031063	0.031063	337	1062
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31;f__S47;g__	0.696975	0.696975	0.696975	4	4	14	0	0	0.820761	0.00003	0.820761	0.00003	0	0.659817	0.002887	0.659817	0.002887	0	0	0.001294	0.001294	0.073417	0.073417	338	343
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__	0.770572	0.770572	0.770572	4	4	14	0	0	0.394024	0.105678	0.394024	0.105678	0	0.713663	0.000881	0.713663	0.000881	0	0	0.524492	0.524492	0.03599	0.03599	338	399
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	0.71008	0.71008	0.71008	4	4	14	0	0	0.554982	0.016817	0.554982	0.016817	0	0.636582	0.004503	0.636582	0.004503	0	0	0.157808	0.157808	0.093202	0.093202	338	574
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;Other	0.816581	0.816581	0.816581	1	1	18	0	0	0.73277	0.000542	0.73277	0.000542	0	0.818034	0.000034	0.818034	0.000034	0	0	0.012533	0.012533	0.003987	0.003987	338	577
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula	0.68313	0.68313	0.68313	4	4	15	0	0	0.358439	0.144124	0.358439	0.144124	0	0.703964	0.001112	0.703964	0.001112	0	0	0.618402	0.618402	0.041432	0.041432	338	636
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	-0.6747	-0.6747	-0.6747	1	1	18	0	0	-0.359618	0.142713	-0.359618	0.142713	0	-0.715137	0.00085	-0.715137	0.00085	0	0	0.615444	0.615444	0.035238	0.035238	338	963
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	pH	0.732972	0.732972	0.732972	2	2	17	0	0	0.678183	0.001978	0.678183	0.001978	0	0.75525	0.00029	0.75525	0.00029	0	0	0.033424	0.033424	0.017474	0.017474	338	1076
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__WCHB1-05	0.702455	0.702455	0.702455	1	1	17	0	0	0.360218	0.141999	0.360218	0.141999	0	0.684076	0.001743	0.684076	0.001743	0	0	0.613781	0.613781	0.054517	0.054517	340	350
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	0.772958	0.772958	0.772958	1	1	17	0	0	0.869145	0.000003	0.869145	0.000003	0	0.735836	0.0005	0.735836	0.0005	0	0	0.000194	0.000194	0.025063	0.025063	340	367
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__Oscillochloridaceae;g__Oscillochloris	0.645132	0.645132	0.645132	4	4	15	0	0	0.918522	0	0.918522	0	0	0.551553	0.017652	0.551553	0.017652	0	0	0.00001	0.00001	0.187196	0.187196	340	372
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__	0.726117	0.726117	0.726117	1	1	13	0	0	0.140158	0.579099	0.140158	0.579099	0	0.543421	0.019762	0.543421	0.019762	0	0	0.776734	0.776734	0.192296	0.192296	340	399
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	k__Bacteria;p__Chloroflexi;c__TK17;o__mle1-48;f__;g__	0.693052	0.693052	0.693052	1	1	15	0	0	0.713161	0.000892	0.713161	0.000892	0	0.620145	0.006041	0.620145	0.006041	0	0	0.018327	0.018327	0.109564	0.109564	340	407
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__AKAU3564;f__;g__	0.722162	0.722162	0.722162	1	1	17	0	0	0.569527	0.013618	0.569527	0.013618	0	0.679554	0.001921	0.679554	0.001921	0	0	0.135951	0.135951	0.057812	0.057812	340	612
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__	0.723073	0.723073	0.723073	1	1	16	0	0	0.711229	0.000935	0.711229	0.000935	0	0.579497	0.01172	0.579497	0.01172	0	0	0.019004	0.019004	0.154246	0.154246	340	618
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Phaeospirillum	0.768783	0.768783	0.768783	1	1	18	0	0	0.912175	0	0.912175	0	0	0.776472	0.000151	0.776472	0.000151	0	0	0.000016	0.000016	0.011274	0.011274	340	720
