X var	Y var	MIC (strength)	MIC-p^2 (nonlinearity)	MAS (non-monotonicity)	MEV (functionality)	MCN (complexity)	Linear regression (p)	rawp	BH	BY
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.73944	-0.021713257	0	0.73944	2	0.872441	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.73944	0.59561896	0	0.73944	2	0.37923747	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.73944	0.7300204	0	0.73944	2	0.09705485	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	0.73944	0.73885304	0	0.73944	2	-0.024227524	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Chlorobi;c__BSV26;o__VC38	0.73944	0.7370406	0	0.73944	2	0.048983887	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SB-34	0.73944	0.4111961	0	0.73944	2	0.57292575	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97	0.73944	0.69145656	0	0.73944	2	0.21905124	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other	0.73944	0.3832957	0	0.73944	2	0.5967783	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__	0.73944	0.61121	0	0.73944	2	-0.35809222	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10	0.73944	0.6429826	0	0.73944	2	-0.31057596	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87	0.73944	-0.08563566	0	0.73944	2	0.90833676	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__	0.73944	0.26679328	0	0.73944	2	0.6874931	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27	0.73944	0.1644333	0	0.73944	2	0.75829196	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;Other	0.73944	-0.09597337	0	0.73944	2	0.9140095	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1	0.73944	0.29955807	0	0.73944	2	0.66323596	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__S-70	0.73944	-0.037716985	0	0.73944	2	0.8815651	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Planctomycetes;c__Pla4;o__	0.73944	0.37180775	0	0.73944	2	0.6063269	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.73944	0.3259967	0	0.73944	2	0.6429956	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	0.73944	0.5631887	0	0.73944	2	0.419823	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b	0.73944	0.110765815	0	0.73944	2	0.7928898	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	0.73944	0.20187867	0	0.73944	2	0.73318577	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales	0.73944	0.73424345	0	0.73944	2	0.07208741	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87	0.73944	0.66368586	0	0.73944	2	0.2752347	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j	0.73944	0.21402663	0	0.73944	2	0.72485405	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.73944	-0.18252718	0	0.73944	2	0.96019125	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__TM6;c__SBRH58;o__	0.73944	0.3744416	0	0.73944	2	0.604151	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales	0.73944	-0.19683933	0	0.73944	2	0.9676153	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13	0.73944	0.7308665	0	0.73944	2	0.09259352	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;Other	0.73944	0.06689203	0	0.73944	2	0.82009023	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40	0.73944	-0.113428414	0	0.73944	2	0.92350876	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Acidobacteria;c__DA052;o__E29	0.73944	-0.082856774	0	0.73944	2	0.9068058	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales	0.73944	-0.059789896	0	0.73944	2	0.8939966	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Bacteroidetes;Other;Other	0.73944	0.20166504	0	0.73944	2	0.73333144	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	0.73944	-0.13350332	0	0.73944	2	0.93431437	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Chlorobi;c__OPB56;o__	0.73944	-0.12108207	0	0.73944	2	0.9276433	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Chloroflexi;Other;Other	0.73944	-0.031449378	0	0.73944	2	0.87800306	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales	0.73944	-0.15272832	0	0.73944	2	0.94454664	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__H39	0.73944	-0.15132737	0	0.73944	2	0.94380474	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__GN04;c__MSB-5A5;o__	0.73944	0.16529512	0	0.73944	2	0.7577235	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__NC10;c__wb1-A12;o__	0.73944	0.1309588	0	0.73944	2	0.78005207	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a	0.73944	-0.011080682	0	0.73944	2	0.866326	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84	0.73944	-0.01713413	0	0.73944	2	0.8698127	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__WS5;c__;o__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.73944	0.40551013	0	0.73944	2	0.5778667	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales	k__Bacteria;p__Spirochaetes;c__[Brevinematae];o__[Brevinematales]	0.73944	0.60307163	0	0.73944	2	-0.36928093	0.005316005	0.017144116125	0.150944642610231
PD_Avg	k__Bacteria;p__Acidobacteria;c__TM1;o__	0.73944	0.35429636	0	0.73944	2	0.62059945	0.005316005	0.017144116125	0.150944642610231
PD_Avg	k__Bacteria;p__Bacteroidetes;c__BME43;o__	0.73944	0.42584723	0	0.73944	2	0.55999357	0.005316005	0.017144116125	0.150944642610231
PD_Avg	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.73944	0.057670474	0	0.73944	2	0.82569337	0.005316005	0.017144116125	0.150944642610231
PD_Avg	k__Bacteria;p__Proteobacteria;Other;Other	0.73944	0.41663858	0	0.73944	2	0.5681562	0.005316005	0.017144116125	0.150944642610231
Temperature	k__Archaea;p__Crenarchaeota;c__MBGA;Other	0.73944	0.62431115	0	0.73944	2	-0.33930647	0.005316005	0.017144116125	0.150944642610231
Temperature	k__Bacteria;p__Acidobacteria;c__TM1;o__	0.73944	0.34679264	0	0.73944	2	0.6266158	0.005316005	0.017144116125	0.150944642610231
Temperature	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Euglenozoa	0.73944	0.70838416	0	0.73944	2	-0.17622672	0.005316005	0.017144116125	0.150944642610231
Temperature	k__Bacteria;p__Elusimicrobia;c__4-29;o__	0.73944	0.51626754	0	0.73944	2	-0.47241133	0.005316005	0.017144116125	0.150944642610231
Temperature	PD_Avg	0.73944	-0.20104057	0	0.73944	2	0.9697838	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.73944	0.5931642	0	0.73944	2	-0.38246018	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__	0.73944	0.29301813	0	0.73944	2	-0.6681481	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL	0.73944	0.42024943	0	0.73944	2	-0.56496954	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__OP3;c__koll11;o__GIF10	0.73944	0.5456991	0	0.73944	2	-0.4401601	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__OctSpA1-106;c__;o__	0.73944	0.50112146	0	0.73944	2	-0.48817882	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8	0.73944	0.37931818	0	0.73944	2	-0.60010153	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067	0.73944	0.38005322	0	0.73944	2	-0.5994888	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__SC4;c__;o__	0.73944	0.30626816	0	0.73944	2	0.65815794	0.005316005	0.017144116125	0.150944642610231
OrganicMatter_500	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__	0.73944	0.53266114	0	0.73944	2	-0.45472944	0.005316005	0.017144116125	0.150944642610231
Fe_ppm	Mg_ppm	0.73944	0.29966086	0	0.73944	2	0.6631585	0.005316005	0.017144116125	0.150944642610231
Iron_ppm	k__Bacteria;p__Acidobacteria;c__S035;o__	0.73944	0.69997114	0	0.73944	2	-0.19866775	0.005316005	0.017144116125	0.150944642610231
Iron_ppm	k__Bacteria;p__Chloroflexi;c__P2-11E;o__	0.73944	0.64122677	0	0.73944	2	0.31338996	0.005316005	0.017144116125	0.150944642610231
Iron_ppm	k__Bacteria;p__LD1;c__;o__	0.73944	0.67724866	0	0.73944	2	-0.24938197	0.005316005	0.017144116125	0.150944642610231
Iron_ppm	k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales	0.73944	0.6663551	0	0.73944	2	-0.27034232	0.005316005	0.017144116125	0.150944642610231
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	k__Bacteria;p__Acidobacteria;c__RB25;o__	0.72249	-0.22469008	0	0.72249	2	0.9732318	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	k__Bacteria;p__Acidobacteria;c__S035;o__	0.72249	-0.21261823	0	0.72249	2	0.96700996	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.72249	0.42424017	0	0.72249	2	0.54612255	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other	0.72249	-0.12798333	0	0.72249	2	0.9222111	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.72249	0.4915521	0	0.72249	2	0.48056	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.72249	0.7041695	0	0.72249	2	0.13535318	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.72249	0.1207875	0	0.72249	2	0.77569485	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.72249	0.14283848	0	0.72249	2	0.7613485	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.72249	0.20172161	0	0.72249	2	0.72164285	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	k__Bacteria;p__Actinobacteria;c__OPB41;o__	0.72249	0.69791067	0	0.72249	2	0.15677805	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chlorobi;c__SJA-28;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.72249	0.7214224	0	0.72249	2	-0.032675054	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chloroflexi;Other;Other	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	0.72249	0.5737179	0	0.72249	2	0.38570988	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.72249	0.0055755973	0	0.72249	2	0.846708	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__pLW-97	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.72249	0.603443	0	0.72249	2	0.3450319	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;Other	k__Bacteria;p__Acidobacteria;c__Solibacteres;Other	0.72249	0.21127433	0	0.72249	2	0.7149935	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chloroflexi;c__SAR202;o__	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	0.72249	-0.05297911	0	0.72249	2	0.88060725	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.72249	-0.009679973	0	0.72249	2	0.8556693	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;Other	0.72249	0.7028463	0	0.72249	2	0.14015616	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Cyanobacteria;c__;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.72249	0.66010237	0	0.72249	2	-0.24977517	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88	k__Bacteria;p__Chlorobi;c__SJA-28;o__	0.72249	0.71545017	0	0.72249	2	0.083903834	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__NC10;c__wb1-A12;o__	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	0.72249	0.69394475	0	0.72249	2	0.16895346	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__NKB19;c__TSBW08;o__	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	0.72249	0.11629361	0	0.72249	2	0.77858615	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__NKB19;c__TSBW08;o__	k__Bacteria;p__Chlorobi;c__BSV26;o__VC38	0.72249	0.031797588	0	0.72249	2	0.83107907	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__OctSpA1-106;c__;o__	k__Bacteria;p__Cyanobacteria;c__;o__	0.72249	0.6085253	0	0.72249	2	-0.33758664	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27	k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__AKYG1722	0.72249	0.51909864	0	0.72249	2	0.4509893	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8	k__Bacteria;p__Cyanobacteria;c__;o__	0.72249	0.49678525	0	0.72249	2	-0.47508395	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	0.72249	0.5780515	0	0.72249	2	0.3800507	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__Acidobacteria;c__S035;o__	0.72249	0.5878578	0	0.72249	2	0.36692268	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.72249	0.5440226	0	0.72249	2	0.422454	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20	0.72249	-0.019008338	0	0.72249	2	0.861103	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__	0.72249	0.45120385	0	0.72249	2	0.5208514	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__Bacteroidetes;c__SM1A07;o__	0.72249	0.38290945	0	0.72249	2	0.5827354	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__LD1;c__;o__	0.72249	0.48142964	0	0.72249	2	0.49097902	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27	0.72249	0.6307311	0	0.72249	2	0.30291727	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla3;o__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1	0.72249	0.04625213	0	0.72249	2	0.82233685	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Pla4;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__Ellin7246	0.72249	0.0022898316	0	0.72249	2	0.8486461	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__B97	k__Bacteria;p__Armatimonadetes;c__OPB50;o__	0.72249	0.6254814	0	0.72249	2	0.31146204	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__B97	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__	0.72249	0.31030402	0	0.72249	2	0.6420171	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PHOS-HE93	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114	0.72249	0.48248297	0	0.72249	2	0.48990515	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100	0.72249	0.38490918	0	0.72249	2	0.5810171	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__;o__	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41	0.72249	0.45577472	0	0.72249	2	0.51644486	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__;o__	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.72249	0.7141176	0	0.72249	2	0.091500916	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__;o__	k__Bacteria;p__Actinobacteria;c__OPB41;o__	0.72249	0.6866184	0	0.72249	2	0.189398	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__;o__	k__Bacteria;p__Chlorobi;c__BSV26;o__PK329	0.72249	0.371831	0	0.72249	2	0.5921647	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__;o__	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales	0.72249	0.28322464	0	0.72249	2	0.662771	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__;o__	k__Bacteria;p__Chloroflexi;c__SAR202;o__	0.72249	0.40868175	0	0.72249	2	0.5601859	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales	0.72249	0.6529324	0	0.72249	2	-0.2637378	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales	k__Bacteria;p__Cyanobacteria;c__;o__	0.72249	0.6500987	0	0.72249	2	-0.2690564	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales	k__Bacteria;p__Planctomycetes;c__Pla3;o__	0.72249	0.55312634	0	0.72249	2	0.4115382	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__AF420338	k__Bacteria;p__Planctomycetes;c__Pla3;o__	0.72249	0.1801824	0	0.72249	2	0.7364154	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j	k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PHOS-HE93	0.72249	0.4883291	0	0.72249	2	0.48390174	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	0.72249	-0.11419213	0	0.72249	2	0.9147033	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales	k__Bacteria;p__Proteobacteria;c__;o__	0.72249	0.7069974	0	0.72249	2	0.124469325	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27	0.72249	-0.06354588	0	0.72249	2	0.88658667	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27	0.72249	0.695981	0	0.72249	2	0.16281584	0.006281784	0.0190748002792208	0.167943269283502
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.72249	0.5868535	0	0.72249	2	0.3682886	0.006281784	0.0190748002792208	0.167943269283502
